date,bond_mkt_ret,duration_rf,credit_rf,liquidity_rf,cum_lrf_12m,cum_crf_12m,bond_vol_6m
2014-03-31,0.0016091951589092,0.0048378810886996,-9.958651775035548e-05,0.0066567331849358,0.011190948613214293,0.06547142212554422,0.025419874341649478
2014-04-30,0.0090905017842492,0.0127836259988404,-0.0063375002241049,0.0053629410607848,0.007523726437152992,0.05846661866742831,0.02011371899811916
2014-05-31,0.0128066042188039,0.0149761540061657,-0.0051765219668765,0.0088115150260505,0.01981775279021529,0.02326103351745342,0.017746229242962267
2014-06-30,0.0021475898985995,0.0032665495741924,0.0078834733832169,-0.0011631047924155,0.03765093975542489,0.03130154287543202,0.01808657185593736
2014-07-31,-0.0037600799510421,-0.0028078907065161,-0.0144581204205913,0.0010993576265066,0.03883158067022098,0.008836202117446217,0.02319505132322554
2014-08-31,0.0148541367370487,0.0137208620844114,-0.0060812057488314,0.0005897969255586,0.03968363497468139,-0.00030884968114208104,0.025150568344625382
2014-09-30,-0.0151584628254718,-0.0266142543924686,-0.0124805996926304,-0.0062570049192886,0.028891897259119583,-0.01409341455128618,0.03947512799286044
2014-10-31,0.0102583921490304,0.003499948096551,-0.0068810425990407,-0.0014194509340446,0.024753428840524384,-0.02799511073733418,0.039916237808488776
2014-11-30,0.0019268586551004,-0.0038197334300125,-0.0147685704996218,0.0004953420978333,0.029878759995836883,-0.05347688083230688,0.03667856002842025
2014-12-31,-0.0013048170725441,-0.0001696949427402,-0.025577158132378,-0.0037810764128235,0.025354842873578587,-0.08573372424808358,0.03690429168891586
2015-01-31,0.0216176819981067,0.0231831557556747,-0.0339866623896316,0.0115012399522218,0.025108884845365886,-0.10995783857748179,0.045316446670422394
2015-02-28,-0.001554593302339,0.0014537513612605,0.0413183355565989,-0.0046735307863966,0.017222758028922584,-0.0766451592516412,0.04295044178916391
2015-03-31,0.0003781020834173,-0.0117314523091125,-0.0130577654681336,-0.0014391500713299,0.009126874772656885,-0.08960333820202443,0.03163642751688471
2015-04-30,-0.003318297616207,-0.0116686440224097,0.0236915882767813,-0.0023993295008973,0.0013646042109747838,-0.05957424970113823,0.03226750226135808
2015-05-31,-0.0060107289557431,-0.0185263323352537,0.0062574406520777,-0.006693603322694,-0.014140514137769716,-0.048140287082184034,0.03473427342891084
2015-06-30,-0.0163933301735433,-0.0366078063654055,-0.0094537556417744,-0.0073489730971864,-0.020326382442540616,-0.06547751610717534,0.04329757535917457
2015-07-31,0.0014655042158534,-0.0191307412498432,-0.0296803640886063,-0.0044501289180517,-0.025875868987098916,-0.08069975977519034,0.022598026334192976
2015-08-31,-0.0065628333137884,-0.0264979302165047,-0.0154984470119801,-0.0056467731243067,-0.032112439036964216,-0.09011700103833904,0.02227793583373729
2015-09-30,-0.0017637537529079,-0.0235438019538483,-0.0483512846303038,-0.003020516889772,-0.028875951007447616,-0.12598768597601243,0.021199837217416913
2015-10-31,0.0106803619524651,0.0117908842928563,0.0248700931075529,-0.0043461572659518,-0.03180265733935482,-0.09423655026941882,0.031357445218381574
2015-11-30,-0.0070217888377112,-0.0226276797471246,-0.0345540351979544,-0.006156361173825,-0.038454360611013115,-0.11402201496775144,0.03161443005264662
2015-12-31,-0.0120266850647607,-0.0366715078413528,-0.0318463894244853,-0.0106883018024768,-0.04536158600066642,-0.12029124625985874,0.027612666029738768
2016-01-31,-0.0070709614278946,-0.0476612338736577,-0.0277675722176838,-0.0224437338927074,-0.07930655984559562,-0.11407215608791092,0.027279111631705082
2016-02-29,0.0104102559413501,0.021965604294548,-0.0140638407420415,0.0058226143019109,-0.06881041475728812,-0.16945433238655133,0.03329179062472116
2016-03-31,0.0364113681907288,0.0910866738181565,0.0383358820818198,0.0349018334743807,-0.03246943121157752,-0.1180606848365979,0.06250822114360814
2016-04-30,0.020363376576098,0.0536336388328131,0.0323124102441588,0.0117585588435354,-0.018311542867144814,-0.10943986286922042,0.0659401545441038
2016-05-31,-0.0004885363835254,-0.0008299013285403,0.0062416642303708,0.0001230204548105,-0.011494919089640315,-0.10945563929092732,0.06323477540071169
2016-06-30,0.0227430960172622,0.0407954969665937,-0.0091349372883629,0.021075066012669,0.016929120020215085,-0.10913682093751581,0.05554564608936315
2016-07-31,0.0134335145272641,0.0188948784481461,0.0135042293834829,0.0062354711806159,0.027614720118882687,-0.06595222746542662,0.0433487183430731
2016-08-31,0.0074476923445649,0.0234733516854767,0.016996179862175,0.0037514512278268,0.03701294447101619,-0.03345760059127151,0.04463678250172398
2016-09-30,0.000142722524289,0.0017949344905787,0.0144073578114737,-0.0010092363426787,0.03902422501810949,0.029301041850505978,0.03439956338303724
2016-10-31,-0.0091075834132476,-0.0088313319726512,0.0194440951611809,0.0044666559579354,0.047837038241996685,0.023875043904133978,0.03924613096753251
2016-11-30,-0.0229279123624438,-0.0256819083711201,0.0266962550810752,-0.0102720218433921,0.04372137757242959,0.08512533418316358,0.05668640746363149
2016-12-31,0.0075828690664855,0.0187117170420701,0.0172632472529678,0.0076686824016482,0.06207836177655458,0.13423497086061667,0.04647904354085468
2017-01-31,0.003787188772,0.0083582208461153,0.0089878795971208,0.0029220195053648,0.08744411517462679,0.17099042267542128,0.04120608875227925
2017-02-28,0.011874124276944,0.0154410329673695,-0.0008278523085703,0.0051741785159045,0.08679567938862039,0.18422641110889248,0.044064374325582405
2017-03-31,-0.0033233227862459,-0.0083409357476143,0.0011705845314372,-0.0027344808085314,0.049159365105708286,0.14706111355850987,0.0440379429669672
2017-04-30,0.0099599837623119,0.0113662948992018,9.971837474645824e-05,-0.0001958836413,0.03720492262087289,0.11484842168909754,0.04491900011313799
2017-05-31,0.0099765502497898,0.0123694845407107,-0.0044511478860437,0.0038413165955873,0.040923218761649685,0.10415560957268302,0.01946357836772423
2017-06-30,0.0042389458357473,0.0062257105703935,-0.006817727818944,0.0062791300092498,0.026127282758230484,0.10647281904210193,0.019649611321887195
